代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
000001.SZ,平安银行,2003-05-27,3.6436,3.6522,3.6866,3.6179,3.6408,9450688,120420997.8,-0.0029,-0.0786,12.742,0.6706,17927084194.8,N/A,24750857735.28,1409361965,0,1945822149,57.2638,6.5687,6.5657,17.0904,
000001.SZ,平安银行,2003-05-28,3.6408,3.6494,3.7209,3.6064,3.6093,16454143,210517436.7,-0.0315,-0.8648,12.7942,1.1675,17772054378.65,N/A,24536817298.89,1409361965,0,1945822149,56.7686,6.5119,6.5089,16.9426,
000001.SZ,平安银行,2003-05-29,3.6093,3.6007,3.6236,3.5206,3.6179,13173484,164470427.7,0.0086,0.2379,12.485,0.9347,17814335237.6,N/A,24595191963.36,1409361965,0,1945822149,56.9037,6.5273,6.5244,16.9829,
000001.SZ,平安银行,2003-05-30,3.6179,3.6351,3.6551,3.5406,3.5921,14258872,179128449.9,-0.0258,-0.712,12.5626,1.0117,17687492660.75,N/A,24420067969.95,1409361965,0,1945822149,56.4985,6.4809,6.478,16.8619,
000001.SZ,平安银行,2003-06-02,3.5921,3.5893,3.5893,3.5148,3.5578,9348744,115447713.9,-0.0343,-0.9562,12.349,0.6633,17518369224.95,N/A,24186569312.07,1409361965,0,1945822149,55.9583,6.4189,6.416,16.7007,
000001.SZ,平安银行,2003-06-03,3.5578,3.5578,3.5692,3.5063,3.5148,9360217,115298659.1,-0.0429,-1.2068,12.3179,0.6641,17306964930.2,N/A,23894695989.72,1409361965,0,1945822149,55.283,6.3414,6.3386,16.4992,
000001.SZ,平安银行,2003-06-04,3.5148,3.5063,3.5864,3.4919,3.5721,6863701,84827089.8,0.0572,1.6287,12.3588,0.487,17588837323.2,N/A,24283860419.52,1409361965,0,1945822149,56.1834,6.4447,6.4418,16.7679,
000001.SZ,平安银行,2003-06-05,3.5721,3.5606,3.5778,3.5063,3.5206,6562209,81071464.7,-0.0515,-1.4423,12.3543,0.4656,17335152169.5,N/A,23933612432.7,1409361965,0,1945822149,55.373,6.3518,6.3489,16.5261,
000001.SZ,平安银行,2003-06-06,3.5206,3.5206,3.5206,3.4433,3.4461,9044532,109696830.2,-0.0744,-2.1138,12.1285,0.6417,16968718058.6,N/A,23427698673.96,1409361965,0,1945822149,54.2026,6.2175,6.2147,16.1767,
000001.SZ,平安银行,2003-06-09,3.4461,3.4347,3.4605,3.3946,3.3975,6506824,77782345.9,-0.0487,-1.412,11.954,0.4617,16729126524.55,N/A,23096908908.63,1409361965,0,1945822149,53.4372,6.1297,6.127,15.9483,
000001.SZ,平安银行,2003-06-10,3.3975,3.3918,3.429,3.3803,3.4118,3794121,45194504.7,0.0143,0.4212,11.9117,0.2692,16799594622.8,N/A,23194200016.08,1409361965,0,1945822149,53.6623,6.1555,6.1528,16.0155,
000001.SZ,平安银行,2003-06-11,3.4118,3.4118,3.4776,3.4118,3.469,5626233,67820668.9,0.0572,1.6779,12.0544,0.3992,17081467015.8,N/A,23583364445.88,1409361965,0,1945822149,54.5627,6.2588,6.256,16.2842,
000001.SZ,平安银行,2003-06-12,3.469,3.469,3.4862,3.4232,3.429,3558631,42820770,-0.0401,-1.1551,12.0329,0.2525,16884156340.7,N/A,23310949345.02,1409361965,0,1945822149,53.9324,6.1865,6.1837,16.0961,
000001.SZ,平安银行,2003-06-13,3.429,3.4318,3.4805,3.4204,3.4748,3557379,42845372.3,0.0458,1.3356,12.0441,0.2524,17109654255.1,N/A,23622280888.86,1409361965,0,1945822149,54.6527,6.2691,6.2663,16.3111,
000001.SZ,平安银行,2003-06-16,3.4748,3.4748,3.4776,3.4204,3.4318,2614594,31340409.1,-0.0429,-1.2356,11.9867,0.1855,16898249960.35,N/A,23330407566.51,1409361965,0,1945822149,53.9775,6.1917,6.1889,16.1095,
000001.SZ,平安银行,2003-06-17,3.4318,3.4204,3.4433,3.386,3.3918,4172077,49610388,-0.0401,-1.1676,11.8911,0.296,16700939285.25,N/A,23057992465.65,1409361965,0,1945822149,53.3472,6.1194,6.1166,15.9214,
000001.SZ,平安银行,2003-06-18,3.3918,3.3918,3.4318,3.386,3.3946,3435790,40858342.8,0.0029,0.0844,11.892,0.2438,16715032904.9,N/A,23077450687.14,1409361965,0,1945822149,53.3922,6.1246,6.1218,15.9349,
000001.SZ,平安银行,2003-06-19,3.3946,3.3946,3.4204,3.3088,3.3231,11170006,130342911,-0.0716,-2.1079,11.669,0.7926,16362692413.65,N/A,22590995149.89,1409361965,0,1945822149,52.2668,5.9955,5.9928,15.599,
000001.SZ,平安银行,2003-06-20,3.3231,3.3231,3.3631,3.2773,3.2801,7130201,82366530,-0.0429,-1.292,11.5518,0.5059,16151288118.9,N/A,22299121827.54,1409361965,0,1945822149,51.5915,5.918,5.9153,15.3974,
000001.SZ,平安银行,2003-06-23,3.2801,3.2715,3.2916,3.2572,3.2658,3202022,36566797.4,-0.0143,-0.4363,11.4199,0.2272,16080820020.65,N/A,22201830720.09,1409361965,0,1945822149,51.3664,5.8922,5.8895,15.3303,
000001.SZ,平安银行,2003-06-24,3.2658,3.3374,3.3374,3.263,3.2916,3219543,36950579.2,0.0258,0.7888,11.477,0.2284,16207662597.5,N/A,22376954713.5,1409361965,0,1945822149,51.7716,5.9386,5.936,15.4512,
000001.SZ,平安银行,2003-06-25,3.2916,3.3059,3.3116,3.2401,3.2458,2435743,27781162.8,-0.0458,-1.3913,11.4056,0.1728,15982164683.1,N/A,22065623169.66,1409361965,0,1945822149,51.0513,5.856,5.8534,15.2362,
000001.SZ,平安银行,2003-06-26,3.2458,3.2401,3.2859,3.1571,3.2544,5810318,65437413.9,0.0086,0.2646,11.2623,0.4123,16024445542.05,N/A,22123997834.13,1409361965,0,1945822149,51.1863,5.8715,5.8689,15.2765,
000001.SZ,平安银行,2003-06-27,3.2544,3.2544,3.2601,3.1771,3.18,3499101,39235712.7,-0.0744,-2.2867,11.2131,0.2483,15658011431.15,N/A,21618084075.39,1409361965,0,1945822149,50.0158,5.7373,5.7347,14.9272,
000001.SZ,平安银行,2003-06-30,3.18,3.1771,3.2343,3.1513,3.1742,3049907,33897257.1,-0.0057,-0.18,11.1142,0.2164,15629824191.85,N/A,21579167632.41,1409361965,0,1945822149,49.9258,5.7269,5.7243,14.9003,
000001.SZ,平安银行,2003-07-01,3.1742,3.1742,3.2343,3.1599,3.1714,3180621,35512468.5,-0.0029,-0.0902,11.1653,0.2257,15615730572.2,N/A,21559709410.92,1409361965,0,1945822149,49.8808,5.7218,5.7192,14.8869,
000001.SZ,平安银行,2003-07-02,3.1714,3.1771,3.2572,3.1628,3.2343,4167554,46828326.9,0.063,1.9856,11.2364,0.2957,15925790204.5,N/A,21987790283.7,1409361965,0,1945822149,50.8712,5.8354,5.8327,15.1825,
000001.SZ,平安银行,2003-07-03,3.2343,3.2343,3.2601,3.2057,3.2372,3322013,37584021.7,0.0029,0.0885,11.3136,0.2357,15939883824.15,N/A,22007248505.19,1409361965,0,1945822149,50.9162,5.8405,5.8379,15.1959,
000001.SZ,平安银行,2003-07-04,3.2372,3.2343,3.2429,3.1914,3.2057,2405894,27018466.4,-0.0315,-0.9726,11.2301,0.1707,15784854008,N/A,21793208068.8,1409361965,0,1945822149,50.421,5.7837,5.7811,15.0481,
000001.SZ,平安银行,2003-07-07,3.2057,3.2029,3.2143,3.1656,3.1943,2134469,23748704.4,-0.0114,-0.3571,11.1263,0.1514,15728479529.4,N/A,21715375182.84,1409361965,0,1945822149,50.2409,5.7631,5.7605,14.9944,
000001.SZ,平安银行,2003-07-08,3.1943,3.2,3.2401,3.1914,3.2343,2825423,31836250.6,0.0401,1.2545,11.2678,0.2005,15925790204.5,N/A,21987790283.7,1409361965,0,1945822149,50.8712,5.8354,5.8327,15.1825,
000001.SZ,平安银行,2003-07-09,3.2343,3.2372,3.2515,3.18,3.1943,2384505,26731884.4,-0.0401,-1.2389,11.2107,0.1692,15728479529.4,N/A,21715375182.84,1409361965,0,1945822149,50.2409,5.7631,5.7605,14.9944,
000001.SZ,平安银行,2003-07-10,3.1943,3.2057,3.2859,3.1857,3.2601,6650471,75471419.8,0.0658,2.0609,11.3483,0.4719,16052632781.35,N/A,22162914277.11,1409361965,0,1945822149,51.2763,5.8818,5.8792,15.3034,
000001.SZ,平安银行,2003-07-11,3.2601,3.263,3.2715,3.2286,3.2372,3588308,40686644.2,-0.0229,-0.7024,11.3387,0.2546,15939883824.15,N/A,22007248505.19,1409361965,0,1945822149,50.9162,5.8405,5.8379,15.1959,
000001.SZ,平安银行,2003-07-14,3.2372,3.2286,3.2401,3.1771,3.1885,4504901,50240425.5,-0.0487,-1.5031,11.1524,0.3196,15700292290.1,N/A,21676458739.86,1409361965,0,1945822149,50.1509,5.7527,5.7502,14.9675,
000001.SZ,平安银行,2003-07-15,3.1885,3.1885,3.2286,3.1857,3.2029,2987643,33402229.2,0.0143,0.4488,11.1801,0.212,15770760388.35,N/A,21773749847.31,1409361965,0,1945822149,50.376,5.7786,5.776,15.0347,
000001.SZ,平安银行,2003-07-16,3.2029,3.2029,3.2343,3.2029,3.2172,2937835,32972819.1,0.0143,0.4468,11.2235,0.2085,15841228486.6,N/A,21871040954.76,1409361965,0,1945822149,50.6011,5.8044,5.8018,15.1019,
000001.SZ,平安银行,2003-07-17,3.2172,3.2172,3.2544,3.1771,3.2372,8065794,90717283.6,0.02,0.6228,11.2472,0.5723,15939883824.15,N/A,22007248505.19,1409361965,0,1945822149,50.9162,5.8405,5.8379,15.1959,
000001.SZ,平安银行,2003-07-18,3.2372,3.2401,3.2429,3.1141,3.1227,11403298,125770847,-0.1145,-3.5367,11.0293,0.8091,15376139038.15,N/A,21228919645.59,1409361965,0,1945822149,49.1154,5.634,5.6314,14.6585,
000001.SZ,平安银行,2003-07-21,3.1227,3.0683,3.1141,3.0254,3.0512,7821909,83718684.4,-0.0716,-2.2915,10.7031,0.555,15023798546.9,N/A,20742464108.34,1409361965,0,1945822149,47.99,5.5049,5.5024,14.3226,
000001.SZ,平安银行,2003-07-22,3.0512,3.0655,3.1027,2.9968,3.0225,8131191,85965200.5,-0.0286,-0.9381,10.5723,0.5769,14882862350.4,N/A,20547881893.44,1409361965,0,1945822149,47.5398,5.4532,5.4508,14.1882,
000001.SZ,平安银行,2003-07-23,3.0225,3.034,3.0855,3.0254,3.0769,4326183,46276562.5,0.0544,1.7992,10.6969,0.307,15150641123.75,N/A,20917588101.75,1409361965,0,1945822149,48.3951,5.5513,5.5488,14.4435,
000001.SZ,平安银行,2003-07-24,3.0769,3.0741,3.0769,3.0168,3.0283,4006838,42526349.5,-0.0487,-1.5814,10.6134,0.2843,14911049589.7,N/A,20586798336.42,1409361965,0,1945822149,47.6298,5.4636,5.4611,14.2151,
000001.SZ,平安银行,2003-07-25,3.0283,3.034,3.0769,2.9996,3.0054,4995717,52760907.2,-0.0229,-0.7561,10.5612,0.3545,14798300632.5,N/A,20431132564.5,1409361965,0,1945822149,47.2697,5.4222,5.4198,14.1076,
000001.SZ,平安银行,2003-07-28,3.0054,3.0054,3.0054,2.9538,2.9739,2934569,30503270.6,-0.0315,-1.0476,10.3945,0.2082,14643270816.35,N/A,20217092128.11,1409361965,0,1945822149,46.7745,5.3654,5.363,13.9598,
000001.SZ,平安银行,2003-07-29,2.9739,2.9767,3.0025,2.9681,2.9939,2883753,30047775.2,0.02,0.6737,10.4197,0.2046,14741926153.9,N/A,20353299678.54,1409361965,0,1945822149,47.0896,5.4016,5.3992,14.0539,
000001.SZ,平安银行,2003-07-30,2.9939,3.0054,3.0512,3.0025,3.0426,3930769,41648619.8,0.0487,1.6252,10.5955,0.2789,14981517687.95,N/A,20684089443.87,1409361965,0,1945822149,47.8549,5.4894,5.4869,14.2823,
000001.SZ,平安银行,2003-07-31,3.0426,3.0426,3.0626,3.0283,3.0368,3055663,32493100.7,-0.0057,-0.1881,10.6337,0.2168,14953330448.65,N/A,20645173000.89,1409361965,0,1945822149,47.7649,5.479,5.4766,14.2554,
000001.SZ,平安银行,2003-08-01,3.0368,3.0368,3.1141,3.0283,3.0912,4711589,50649246.4,0.0544,1.7908,10.7499,0.3343,15221109222,N/A,21014879209.2,1409361965,0,1945822149,48.6202,5.5772,5.5747,14.5107,
000001.SZ,平安银行,2003-08-04,3.0912,3.0912,3.1342,3.0626,3.1141,3801497,41229858.9,0.0229,0.7407,10.8457,0.2697,15333858179.2,N/A,21170544981.12,1409361965,0,1945822149,48.9804,5.6185,5.6159,14.6182,
000001.SZ,平安银行,2003-08-05,3.1141,3.1141,3.1256,3.0884,3.0941,2813860,30517011.5,-0.02,-0.6434,10.8452,0.1997,15235202841.65,N/A,21034337430.69,1409361965,0,1945822149,48.6653,5.5823,5.5798,14.5241,
000001.SZ,平安银行,2003-08-06,3.0941,3.0941,3.1027,3.054,3.0855,4307582,46193575.4,-0.0086,-0.2775,10.7238,0.3056,15192921982.7,N/A,20975962766.22,1409361965,0,1945822149,48.5302,5.5668,5.5643,14.4838,
000001.SZ,平安银行,2003-08-07,3.0855,3.0855,3.1943,3.0712,3.1342,7001597,76998071.9,0.0487,1.577,10.9972,0.4968,15432513516.75,N/A,21306752531.55,1409361965,0,1945822149,49.2955,5.6546,5.6521,14.7122,
000001.SZ,平安银行,2003-08-08,3.1342,3.1342,3.1427,3.0569,3.0655,3936807,42435232.8,-0.0687,-2.1918,10.7791,0.2793,15094266645.15,N/A,20839755215.79,1409361965,0,1945822149,48.2151,5.5307,5.5282,14.3898,
000001.SZ,平安银行,2003-08-11,3.0655,3.054,3.0969,3.0254,3.0741,1857772,19925967.2,0.0086,0.2801,10.7257,0.1318,15136547504.1,N/A,20898129880.26,1409361965,0,1945822149,48.3501,5.5462,5.5437,14.4301,
000001.SZ,平安银行,2003-08-12,3.0741,3.0769,3.1113,3.0626,3.0798,1235115,13312385.8,0.0057,0.1862,10.7783,0.0876,15164734743.4,N/A,20937046323.24,1409361965,0,1945822149,48.4402,5.5565,5.554,14.4569,
000001.SZ,平安银行,2003-08-13,3.0798,3.0798,3.0969,3.0368,3.0397,2143386,22881082.5,-0.0401,-1.3011,10.6752,0.1521,14967424068.3,N/A,20664631222.38,1409361965,0,1945822149,47.8099,5.4842,5.4817,14.2688,
000001.SZ,平安银行,2003-08-14,3.0397,3.0311,3.0626,3.0197,3.0311,2869362,30426338,-0.0086,-0.2825,10.6039,0.2036,14925143209.35,N/A,20606256557.91,1409361965,0,1945822149,47.6748,5.4687,5.4663,14.2285,
000001.SZ,平安银行,2003-08-15,3.0311,3.0311,3.1427,3.0254,3.0884,5575573,60062718.1,0.0572,1.8886,10.7725,0.3956,15207015602.35,N/A,20995420987.71,1409361965,0,1945822149,48.5752,5.572,5.5695,14.4972,
000001.SZ,平安银行,2003-08-18,3.0884,3.0884,3.1342,3.0683,3.1141,4164570,45220810.8,0.0258,0.8341,10.8585,0.2955,15333858179.2,N/A,21170544981.12,1409361965,0,1945822149,48.9804,5.6185,5.6159,14.6182,
000001.SZ,平安银行,2003-08-19,3.1141,3.1198,3.137,3.1027,3.1084,2914191,31775807.9,-0.0057,-0.1838,10.9038,0.2068,15305670939.9,N/A,21131628538.14,1409361965,0,1945822149,48.8904,5.6081,5.6056,14.5913,
000001.SZ,平安银行,2003-08-20,3.1084,3.1084,3.1227,3.0512,3.0712,2900648,31189491.6,-0.0372,-1.1971,10.7526,0.2058,15122453884.45,N/A,20878671658.77,1409361965,0,1945822149,48.3051,5.541,5.5385,14.4166,
000001.SZ,平安银行,2003-08-21,3.0712,3.0826,3.1055,3.0626,3.1055,2294033,24754011.5,0.0343,1.1184,10.7906,0.1628,15291577320.25,N/A,21112170316.65,1409361965,0,1945822149,48.8453,5.603,5.6005,14.5779,
000001.SZ,平安银行,2003-08-22,3.1055,3.0912,3.1456,3.0683,3.0769,7500738,81520116.2,-0.0286,-0.9217,10.8683,0.5322,15150641123.75,N/A,20917588101.75,1409361965,0,1945822149,48.3951,5.5513,5.5488,14.4435,
000001.SZ,平安银行,2003-08-25,3.0769,3.0626,3.0626,2.9996,3.0111,4610641,48687607.7,-0.0658,-2.1395,10.5598,0.3271,14826487871.8,N/A,20470049007.48,1409361965,0,1945822149,47.3597,5.4326,5.4301,14.1345,
000001.SZ,平安银行,2003-08-26,3.0111,3.0111,3.0111,3.0111,3.0111,N/A,N/A,0,0,N/A,N/A,14826487871.8,N/A,20470049007.48,1409361965,0,1945822149,47.3597,5.4326,5.4301,14.1345,
000001.SZ,平安银行,2003-08-27,3.0111,3.0054,3.0426,2.991,2.9968,2495063,26256585.3,-0.0143,-0.4753,10.5234,0.177,14756019773.55,N/A,20372757900.03,1409361965,0,1945822149,47.1346,5.4068,5.4043,14.0673,
000001.SZ,平安银行,2003-08-28,2.9968,2.991,2.9968,2.9109,2.9195,5836635,60261172,-0.0773,-2.5788,10.3246,0.4141,14375492043,N/A,19847385919.8,1409361965,0,1945822149,45.9191,5.2673,5.265,13.7045,
000001.SZ,平安银行,2003-08-29,2.9195,2.9138,2.9624,2.8909,2.9567,4905411,50065662.8,0.0372,1.2745,10.2062,0.3481,14558709098.45,N/A,20100342799.17,1409361965,0,1945822149,46.5044,5.3345,5.3321,13.8792,
000001.SZ,平安银行,2003-09-01,2.9567,2.9481,3.0025,2.9281,2.9825,4086493,42325897.5,0.0258,0.8712,10.3575,0.29,14685551675.3,N/A,20275466792.58,1409361965,0,1945822149,46.9095,5.3809,5.3785,14.0001,
000001.SZ,平安银行,2003-09-02,2.9825,2.9882,3.0082,2.9481,2.9596,3751022,39017551.8,-0.0229,-0.7678,10.4018,0.2662,14572802718.1,N/A,20119801020.66,1409361965,0,1945822149,46.5494,5.3396,5.3372,13.8926,
000001.SZ,平安银行,2003-09-03,2.9596,2.9481,2.9825,2.9481,2.9653,1759945,18235975.1,0.0057,0.1934,10.3617,0.1249,14600989957.4,N/A,20158717463.64,1409361965,0,1945822149,46.6394,5.3499,5.3475,13.9195,
000001.SZ,平安银行,2003-09-04,2.9653,2.9624,2.9882,2.9567,2.9681,2161182,22468868.7,0.0029,0.0965,10.3966,0.1533,14615083577.05,N/A,20178175685.13,1409361965,0,1945822149,46.6844,5.3551,5.3527,13.9329,
000001.SZ,平安银行,2003-09-05,2.9681,2.9681,2.971,2.9052,2.9224,3668842,37557061,-0.0458,-1.5429,10.2368,0.2603,14389585662.65,N/A,19866844141.29,1409361965,0,1945822149,45.9641,5.2725,5.2701,13.718,
000001.SZ,平安银行,2003-09-08,2.9224,2.9195,2.9195,2.868,2.8966,6201282,62579162.7,-0.0258,-0.8815,10.0913,0.44,14262743085.8,N/A,19691720147.88,1409361965,0,1945822149,45.559,5.226,5.2237,13.597,
000001.SZ,平安银行,2003-09-09,2.8966,2.8937,2.9166,2.8594,2.8766,6212553,62723268.6,-0.02,-0.6917,10.0962,0.4408,14164087748.25,N/A,19555512597.45,1409361965,0,1945822149,45.2438,5.1899,5.1875,13.503,
000001.SZ,平安银行,2003-09-10,2.8766,2.8794,2.9023,2.8651,2.8966,2577610,26029696.2,0.02,0.6965,10.0984,0.1829,14262743085.8,N/A,19691720147.88,1409361965,0,1945822149,45.559,5.226,5.2237,13.597,
000001.SZ,平安银行,2003-09-11,2.8966,2.8966,2.9424,2.8909,2.9195,3748277,38246856.7,0.0229,0.7905,10.2039,0.266,14375492043,N/A,19847385919.8,1409361965,0,1945822149,45.9191,5.2673,5.265,13.7045,
000001.SZ,平安银行,2003-09-12,2.9195,2.9195,2.9195,2.8479,2.8537,6741040,67500526.1,-0.0658,-2.2549,10.0134,0.4783,14051338791.05,N/A,19399846825.53,1409361965,0,1945822149,44.8837,5.1486,5.1462,13.3955,
000001.SZ,平安银行,2003-09-15,2.8537,2.8508,2.8594,2.7363,2.7506,7663981,74742222.7,-0.103,-3.6108,9.7524,0.5438,13543968483.65,N/A,18699350851.89,1409361965,0,1945822149,43.263,4.9626,4.9604,12.9118,
000001.SZ,平安银行,2003-09-16,2.7506,2.7478,2.7821,2.7191,2.7764,4104746,39525449.2,0.0258,0.9365,9.6292,0.2912,13670811060.5,N/A,18874474845.3,1409361965,0,1945822149,43.6682,5.0091,5.0069,13.0327,
000001.SZ,平安银行,2003-09-17,2.7764,2.7764,2.7764,2.6762,2.6934,6021420,57077255.8,-0.083,-2.9897,9.479,0.4272,13262096090.65,N/A,18310186422.09,1409361965,0,1945822149,42.3626,4.8594,4.8572,12.6431,
000001.SZ,平安银行,2003-09-18,2.6934,2.6905,2.7191,2.6819,2.7163,4290135,40442412.2,0.0229,0.8502,9.4268,0.3044,13374845047.85,N/A,18465852194.01,1409361965,0,1945822149,42.7228,4.9007,4.8985,12.7506,
000001.SZ,平安银行,2003-09-19,2.7163,2.7191,2.742,2.6705,2.7134,4703068,44367022.5,-0.0029,-0.1054,9.4336,0.3337,13360751428.2,N/A,18446393972.52,1409361965,0,1945822149,42.6778,4.8955,4.8933,12.7372,
000001.SZ,平安银行,2003-09-22,2.7134,2.7134,2.7191,2.6733,2.6876,2193811,20619254.9,-0.0258,-0.9494,9.3988,0.1557,13233908851.35,N/A,18271269979.11,1409361965,0,1945822149,42.2726,4.849,4.8469,12.6162,
000001.SZ,平安银行,2003-09-23,2.6876,2.6876,2.7334,2.6619,2.7306,5131901,48380170.2,0.0429,1.5974,9.4273,0.3641,13445313146.1,N/A,18563143301.46,1409361965,0,1945822149,42.9479,4.9265,4.9243,12.8178,
000001.SZ,平安银行,2003-09-24,2.7306,2.7306,2.7363,2.6905,2.7191,3749364,35572106,-0.0114,-0.4193,9.4875,0.266,13388938667.5,N/A,18485310415.5,1409361965,0,1945822149,42.7678,4.9058,4.9036,12.764,
000001.SZ,平安银行,2003-09-25,2.7191,2.7191,2.7249,2.6619,2.6762,3492386,32688391.9,-0.0429,-1.5789,9.3599,0.2478,13177534372.75,N/A,18193437093.15,1409361965,0,1945822149,42.0925,4.8284,4.8262,12.5625,
000001.SZ,平安银行,2003-09-26,2.6762,2.6762,2.6991,2.6705,2.6733,1903188,17814322.2,-0.0029,-0.107,9.3603,0.135,13163440753.1,N/A,18173978871.66,1409361965,0,1945822149,42.0475,4.8232,4.821,12.5491,
000001.SZ,平安银行,2003-09-29,2.6733,2.7199,2.7199,2.6326,2.6384,3678937,33635070.5,-0.0349,-1.3058,9.1426,0.261,12782913022.55,N/A,17648606891.43,1409361965,0,1945822149,40.832,4.6838,4.6817,12.1863,
000001.SZ,平安银行,2003-09-30,2.6384,2.6413,2.6762,2.6152,2.6675,3076701,28016724.8,0.0291,1.1025,9.1061,0.2183,12923849219.05,N/A,17843189106.33,1409361965,0,1945822149,41.2822,4.7354,4.7333,12.3206,
000001.SZ,平安银行,2003-10-08,2.6675,2.6908,2.6966,2.6617,2.6762,1828293,16824655.9,0.0087,0.3272,9.2024,0.1297,12966130078,N/A,17901563770.8,1409361965,0,1945822149,41.4172,4.7509,4.7488,12.361,
000001.SZ,平安银行,2003-10-09,2.6762,2.6733,2.6966,2.6675,2.6675,1387409,12787349.1,-0.0087,-0.3261,9.2167,0.0984,12923849219.05,N/A,17843189106.33,1409361965,0,1945822149,41.2822,4.7354,4.7333,12.3206,
000001.SZ,平安银行,2003-10-10,2.6675,2.6646,2.7548,2.6617,2.7344,3812981,35518191.1,0.0669,2.5082,9.3151,0.2705,13248002471,N/A,18290728200.6,1409361965,0,1945822149,42.3176,4.8542,4.852,12.6297,
000001.SZ,平安银行,2003-10-13,2.7344,2.7402,2.7548,2.7053,2.717,3183656,29878362.7,-0.0175,-0.6383,9.3849,0.2259,13163440753.1,N/A,18173978871.66,1409361965,0,1945822149,42.0475,4.8232,4.821,12.5491,
000001.SZ,平安银行,2003-10-14,2.717,2.7053,2.7199,2.6559,2.6617,3219560,29555414.4,-0.0553,-2.0343,9.18,0.2284,12895661979.75,N/A,17804272663.35,1409361965,0,1945822149,41.1921,4.7251,4.723,12.2938,
000001.SZ,平安银行,2003-10-15,2.6617,2.6617,2.7344,2.6181,2.6297,5644280,51669303.9,-0.032,-1.2022,9.1543,0.4005,12740632163.6,N/A,17590232226.96,1409361965,0,1945822149,40.6969,4.6683,4.6662,12.146,
000001.SZ,平安银行,2003-10-16,2.6297,2.6297,2.6297,2.6297,2.6297,N/A,N/A,0,0,N/A,N/A,12740632163.6,N/A,17590232226.96,1409361965,0,1945822149,40.6969,4.6683,4.6662,12.146,
000001.SZ,平安银行,2003-10-17,2.6297,2.6181,2.6326,2.589,2.6181,3852518,34567577.4,-0.0116,-0.4425,8.9727,0.2734,12684257685,N/A,17512399341,1409361965,0,1945822149,40.5169,4.6476,4.6455,12.0922,
000001.SZ,平安银行,2003-10-20,2.6181,2.6181,2.6297,2.5948,2.6064,2439904,21893865.6,-0.0116,-0.4444,8.9732,0.1731,12627883206.4,N/A,17434566455.04,1409361965,0,1945822149,40.3368,4.627,4.6249,12.0385,
000001.SZ,平安银行,2003-10-21,2.6064,2.6035,2.6122,2.5483,2.5744,3171348,28048930,-0.032,-1.2277,8.8445,0.225,12472853390.25,N/A,17220526018.65,1409361965,0,1945822149,39.8416,4.5702,4.5681,11.8907,
000001.SZ,平安银行,2003-10-22,2.5744,2.589,2.6559,2.5657,2.6239,5257222,47328481.8,0.0495,1.9209,9.0026,0.373,12712444924.3,N/A,17551315783.98,1409361965,0,1945822149,40.6069,4.658,4.6559,12.1191,
000001.SZ,平安银行,2003-10-23,2.6239,2.6326,2.653,2.6006,2.6006,4152921,37462726.3,-0.0233,-0.8869,9.0208,0.2947,12599695967.1,N/A,17395650012.06,1409361965,0,1945822149,40.2468,4.6167,4.6146,12.0116,
000001.SZ,平安银行,2003-10-24,2.6006,2.6035,2.6152,2.5686,2.5832,3269220,29009098.2,-0.0175,-0.6711,8.8734,0.232,12515134249.2,N/A,17278900683.12,1409361965,0,1945822149,39.9766,4.5857,4.5836,11.931,
000001.SZ,平安银行,2003-10-27,2.5832,2.5803,2.5803,2.525,2.5308,5347444,46726942.9,-0.0524,-2.027,8.7382,0.3794,12261449095.5,N/A,16928652696.3,1409361965,0,1945822149,39.1663,4.4927,4.4907,11.6892,
000001.SZ,平安银行,2003-10-28,2.5308,2.5308,2.5686,2.5163,2.557,4143232,36126077.7,0.0262,1.0345,8.7193,0.294,12388291672.35,N/A,17103776689.71,1409361965,0,1945822149,39.5715,4.5392,4.5372,11.8101,
000001.SZ,平安银行,2003-10-29,2.557,2.5599,2.5744,2.4726,2.5046,5573141,48116779.6,-0.0524,-2.0478,8.6337,0.3954,12134606518.65,N/A,16753528702.89,1409361965,0,1945822149,38.7611,4.4462,4.4442,11.5682,
000001.SZ,平安银行,2003-10-30,2.5046,2.5046,2.5163,2.3766,2.3883,8411052,69660459.6,-0.1164,-4.6458,8.282,0.5968,11570861732.65,N/A,15975199843.29,1409361965,0,1945822149,36.9604,4.2397,4.2378,11.0308,
000001.SZ,平安银行,2003-10-31,2.3883,2.3853,2.429,2.3184,2.3679,6482880,52661245.2,-0.0204,-0.8526,8.1231,0.46,11472206395.1,N/A,15838992292.86,1409361965,0,1945822149,36.6453,4.2035,4.2016,10.9368,
000001.SZ,平安银行,2003-11-03,2.3679,2.3592,2.4028,2.3301,2.3766,5242574,42610849.8,0.0087,0.3686,8.1278,0.372,11514487254.05,N/A,15897366957.33,1409361965,0,1945822149,36.7803,4.219,4.2171,10.9771,
